Command line
Loss = 1.0330e-01, PNorm = 1542.4612, GNorm = 1.0139, lr_0 = 2.0591e-04
Loss = 1.2595e-01, PNorm = 1542.4693, GNorm = 0.9818, lr_0 = 2.0589e-04
Loss = 7.9341e-02, PNorm = 1542.4776, GNorm = 0.2112, lr_0 = 2.0587e-04
Loss = 1.0248e-01, PNorm = 1542.4869, GNorm = 0.7553, lr_0 = 2.0585e-04
Loss = 1.3104e-01, PNorm = 1542.5008, GNorm = 0.5823, lr_0 = 2.0583e-04
Loss = 1.1259e-01, PNorm = 1542.5123, GNorm = 0.6791, lr_0 = 2.0582e-04
Loss = 1.0549e-01, PNorm = 1542.5203, GNorm = 1.0178, lr_0 = 2.0580e-04
Loss = 1.2505e-01, PNorm = 1542.5275, GNorm = 1.1686, lr_0 = 2.0578e-04
Loss = 7.2301e-02, PNorm = 1542.5380, GNorm = 0.4626, lr_0 = 2.0576e-04
Loss = 9.7214e-02, PNorm = 1542.5469, GNorm = 0.8861, lr_0 = 2.0574e-04
Loss = 1.2485e-01, PNorm = 1542.5550, GNorm = 0.9355, lr_0 = 2.0572e-04
Loss = 8.2615e-02, PNorm = 1542.5623, GNorm = 0.9274, lr_0 = 2.0570e-04
Loss = 1.1287e-01, PNorm = 1542.5696, GNorm = 0.8124, lr_0 = 2.0568e-04
Loss = 1.1181e-01, PNorm = 1542.5764, GNorm = 0.7724, lr_0 = 2.0567e-04
Loss = 1.2633e-01, PNorm = 1542.5840, GNorm = 0.4271, lr_0 = 2.0565e-04
Loss = 1.3378e-01, PNorm = 1542.5940, GNorm = 0.6570, lr_0 = 2.0563e-04
Loss = 1.4343e-01, PNorm = 1542.6046, GNorm = 0.7199, lr_0 = 2.0561e-04
Loss = 1.2224e-01, PNorm = 1542.6144, GNorm = 0.4771, lr_0 = 2.0559e-04
Loss = 6.2524e-02, PNorm = 1542.6226, GNorm = 0.2743, lr_0 = 2.0557e-04
Loss = 9.8901e-02, PNorm = 1542.6299, GNorm = 1.0499, lr_0 = 2.0555e-04
Loss = 1.3380e-01, PNorm = 1542.6371, GNorm = 1.1755, lr_0 = 2.0554e-04
Loss = 1.6116e-01, PNorm = 1542.6451, GNorm = 0.9408, lr_0 = 2.0552e-04
Loss = 1.4763e-01, PNorm = 1542.6590, GNorm = 0.5518, lr_0 = 2.0550e-04
Loss = 1.1158e-01, PNorm = 1542.6711, GNorm = 0.6249, lr_0 = 2.0548e-04
Loss = 1.1827e-01, PNorm = 1542.6810, GNorm = 0.6860, lr_0 = 2.0546e-04
Loss = 1.0006e-01, PNorm = 1542.6908, GNorm = 0.9647, lr_0 = 2.0544e-04
Loss = 1.1494e-01, PNorm = 1542.7030, GNorm = 0.8928, lr_0 = 2.0542e-04
Loss = 1.3954e-01, PNorm = 1542.7141, GNorm = 1.0212, lr_0 = 2.0541e-04
Loss = 1.5633e-01, PNorm = 1542.7252, GNorm = 1.2293, lr_0 = 2.0539e-04
Loss = 1.0923e-01, PNorm = 1542.7364, GNorm = 0.8825, lr_0 = 2.0537e-04
Loss = 8.4437e-02, PNorm = 1542.7502, GNorm = 0.5211, lr_0 = 2.0535e-04
Loss = 9.4748e-02, PNorm = 1542.7606, GNorm = 0.4869, lr_0 = 2.0533e-04
Loss = 1.1658e-01, PNorm = 1542.7680, GNorm = 0.8111, lr_0 = 2.0531e-04
Loss = 5.2266e-02, PNorm = 1542.7743, GNorm = 0.5611, lr_0 = 2.0529e-04
Loss = 1.0435e-01, PNorm = 1542.7849, GNorm = 0.1456, lr_0 = 2.0528e-04
Loss = 1.1503e-01, PNorm = 1542.7951, GNorm = 0.6350, lr_0 = 2.0526e-04
Loss = 8.6088e-02, PNorm = 1542.8042, GNorm = 0.7992, lr_0 = 2.0524e-04
Loss = 1.1281e-01, PNorm = 1542.8125, GNorm = 0.7685, lr_0 = 2.0522e-04
Loss = 1.4729e-01, PNorm = 1542.8207, GNorm = 0.8987, lr_0 = 2.0520e-04
Loss = 8.9971e-02, PNorm = 1542.8294, GNorm = 0.7506, lr_0 = 2.0518e-04
Loss = 1.3570e-01, PNorm = 1542.8395, GNorm = 0.4277, lr_0 = 2.0516e-04
Loss = 1.1906e-01, PNorm = 1542.8492, GNorm = 1.7868, lr_0 = 2.0515e-04
Loss = 1.0943e-01, PNorm = 1542.8586, GNorm = 0.8574, lr_0 = 2.0513e-04
Loss = 7.5546e-02, PNorm = 1542.8668, GNorm = 0.5947, lr_0 = 2.0511e-04
Loss = 8.9666e-02, PNorm = 1542.8737, GNorm = 0.5541, lr_0 = 2.0509e-04
Loss = 1.1184e-01, PNorm = 1542.8814, GNorm = 0.6307, lr_0 = 2.0507e-04
Loss = 9.5216e-02, PNorm = 1542.8894, GNorm = 0.8888, lr_0 = 2.0505e-04
Loss = 1.1525e-01, PNorm = 1542.8962, GNorm = 0.9664, lr_0 = 2.0503e-04
Loss = 1.2178e-01, PNorm = 1542.9028, GNorm = 1.0749, lr_0 = 2.0502e-04
Loss = 1.4302e-01, PNorm = 1542.9091, GNorm = 1.0156, lr_0 = 2.0500e-04
Loss = 1.2208e-01, PNorm = 1542.9208, GNorm = 0.5969, lr_0 = 2.0498e-04
Loss = 1.2585e-01, PNorm = 1542.9331, GNorm = 1.0666, lr_0 = 2.0496e-04
Loss = 1.0988e-01, PNorm = 1542.9421, GNorm = 0.5761, lr_0 = 2.0494e-04
Loss = 6.2581e-02, PNorm = 1542.9487, GNorm = 0.5102, lr_0 = 2.0492e-04
Loss = 1.1694e-01, PNorm = 1542.9554, GNorm = 1.0004, lr_0 = 2.0490e-04
Loss = 1.3899e-01, PNorm = 1542.9619, GNorm = 0.4785, lr_0 = 2.0489e-04
Loss = 1.3199e-01, PNorm = 1542.9687, GNorm = 0.9412, lr_0 = 2.0487e-04
Loss = 9.6110e-02, PNorm = 1542.9749, GNorm = 1.2348, lr_0 = 2.0485e-04
Loss = 1.1855e-01, PNorm = 1542.9811, GNorm = 0.6534, lr_0 = 2.0483e-04
Loss = 8.8609e-02, PNorm = 1542.9883, GNorm = 2.1433, lr_0 = 2.0481e-04
Loss = 1.3656e-01, PNorm = 1542.9963, GNorm = 0.7832, lr_0 = 2.0479e-04
Loss = 1.0617e-01, PNorm = 1543.0041, GNorm = 0.4381, lr_0 = 2.0477e-04
Loss = 1.1304e-01, PNorm = 1543.0124, GNorm = 0.3707, lr_0 = 2.0476e-04
Loss = 1.2027e-01, PNorm = 1543.0196, GNorm = 1.0262, lr_0 = 2.0474e-04
Loss = 1.0345e-01, PNorm = 1543.0271, GNorm = 1.3526, lr_0 = 2.0472e-04
Loss = 1.0578e-01, PNorm = 1543.0354, GNorm = 0.5056, lr_0 = 2.0470e-04
Loss = 1.0161e-01, PNorm = 1543.0439, GNorm = 0.8409, lr_0 = 2.0468e-04
Loss = 1.0345e-01, PNorm = 1543.0532, GNorm = 0.7305, lr_0 = 2.0466e-04
Loss = 1.2286e-01, PNorm = 1543.0611, GNorm = 1.6401, lr_0 = 2.0464e-04
Loss = 9.5894e-02, PNorm = 1543.0696, GNorm = 1.9825, lr_0 = 2.0463e-04
Loss = 9.3922e-02, PNorm = 1543.0785, GNorm = 0.8998, lr_0 = 2.0461e-04
Loss = 1.1691e-01, PNorm = 1543.0873, GNorm = 1.5608, lr_0 = 2.0459e-04
Loss = 1.2748e-01, PNorm = 1543.0943, GNorm = 1.7552, lr_0 = 2.0457e-04
Loss = 9.5912e-02, PNorm = 1543.1020, GNorm = 0.4156, lr_0 = 2.0455e-04
Loss = 1.2673e-01, PNorm = 1543.1106, GNorm = 1.0987, lr_0 = 2.0453e-04
Loss = 1.1523e-01, PNorm = 1543.1177, GNorm = 1.6075, lr_0 = 2.0451e-04
Loss = 1.0860e-01, PNorm = 1543.1244, GNorm = 1.0288, lr_0 = 2.0450e-04
Loss = 1.1642e-01, PNorm = 1543.1312, GNorm = 1.4542, lr_0 = 2.0448e-04
Loss = 1.0227e-01, PNorm = 1543.1386, GNorm = 0.6682, lr_0 = 2.0446e-04
Loss = 7.3152e-02, PNorm = 1543.1481, GNorm = 0.7710, lr_0 = 2.0444e-04
Loss = 1.4517e-01, PNorm = 1543.1586, GNorm = 0.9271, lr_0 = 2.0442e-04
Loss = 1.1240e-01, PNorm = 1543.1651, GNorm = 1.7261, lr_0 = 2.0440e-04
Loss = 8.8517e-02, PNorm = 1543.1712, GNorm = 0.4869, lr_0 = 2.0438e-04
Loss = 6.2443e-02, PNorm = 1543.1775, GNorm = 0.1316, lr_0 = 2.0437e-04
Loss = 1.3899e-01, PNorm = 1543.1829, GNorm = 0.7326, lr_0 = 2.0435e-04
Loss = 9.6449e-02, PNorm = 1543.1882, GNorm = 0.3261, lr_0 = 2.0433e-04
Loss = 1.3090e-01, PNorm = 1543.1948, GNorm = 1.6895, lr_0 = 2.0431e-04
Loss = 9.7593e-02, PNorm = 1543.2023, GNorm = 1.1164, lr_0 = 2.0429e-04
Loss = 9.3861e-02, PNorm = 1543.2097, GNorm = 0.5364, lr_0 = 2.0427e-04
Loss = 1.0432e-01, PNorm = 1543.2166, GNorm = 0.7755, lr_0 = 2.0426e-04
Loss = 9.1293e-02, PNorm = 1543.2222, GNorm = 1.6867, lr_0 = 2.0424e-04
Loss = 1.2560e-01, PNorm = 1543.2281, GNorm = 1.8770, lr_0 = 2.0422e-04
Loss = 8.8393e-02, PNorm = 1543.2347, GNorm = 0.4032, lr_0 = 2.0420e-04
Loss = 1.2411e-01, PNorm = 1543.2427, GNorm = 0.6878, lr_0 = 2.0418e-04
Loss = 9.8258e-02, PNorm = 1543.2507, GNorm = 0.7878, lr_0 = 2.0416e-04
Loss = 1.2726e-01, PNorm = 1543.2599, GNorm = 0.6480, lr_0 = 2.0414e-04
Loss = 1.1648e-01, PNorm = 1543.2702, GNorm = 0.8734, lr_0 = 2.0413e-04
Loss = 1.0059e-01, PNorm = 1543.2790, GNorm = 0.7307, lr_0 = 2.0411e-04
Loss = 1.2279e-01, PNorm = 1543.2877, GNorm = 0.6212, lr_0 = 2.0409e-04
Loss = 9.0737e-02, PNorm = 1543.2985, GNorm = 0.2504, lr_0 = 2.0407e-04
Loss = 1.4109e-01, PNorm = 1543.3081, GNorm = 1.4503, lr_0 = 2.0405e-04
Loss = 1.4056e-01, PNorm = 1543.3175, GNorm = 1.7181, lr_0 = 2.0403e-04
Loss = 1.1032e-01, PNorm = 1543.3281, GNorm = 0.9534, lr_0 = 2.0402e-04
Loss = 1.3483e-01, PNorm = 1543.3388, GNorm = 0.8113, lr_0 = 2.0400e-04
Loss = 1.1552e-01, PNorm = 1543.3484, GNorm = 0.8774, lr_0 = 2.0398e-04
Loss = 1.7521e-01, PNorm = 1543.3586, GNorm = 0.6555, lr_0 = 2.0396e-04
Loss = 1.0911e-01, PNorm = 1543.3687, GNorm = 0.8525, lr_0 = 2.0394e-04
Loss = 1.1436e-01, PNorm = 1543.3908, GNorm = 0.5677, lr_0 = 2.0392e-04
Loss = 1.0200e-01, PNorm = 1543.4055, GNorm = 0.3825, lr_0 = 2.0390e-04
Loss = 1.4687e-01, PNorm = 1543.4158, GNorm = 1.6891, lr_0 = 2.0389e-04
Loss = 1.1734e-01, PNorm = 1543.4248, GNorm = 0.9390, lr_0 = 2.0387e-04
Loss = 1.4313e-01, PNorm = 1543.4336, GNorm = 0.2100, lr_0 = 2.0385e-04
Loss = 1.2497e-01, PNorm = 1543.4427, GNorm = 0.6287, lr_0 = 2.0383e-04
Loss = 1.1745e-01, PNorm = 1543.4563, GNorm = 0.2174, lr_0 = 2.0381e-04
Loss = 4.7226e-02, PNorm = 1543.4716, GNorm = 1.3044, lr_0 = 2.0379e-04
Loss = 1.5372e-01, PNorm = 1543.4810, GNorm = 1.0213, lr_0 = 2.0377e-04
Loss = 1.4038e-01, PNorm = 1543.4878, GNorm = 0.6498, lr_0 = 2.0376e-04
Loss = 9.7927e-02, PNorm = 1543.4950, GNorm = 0.3452, lr_0 = 2.0374e-04
Loss = 8.4703e-02, PNorm = 1543.5026, GNorm = 0.6928, lr_0 = 2.0372e-04
Loss = 9.4636e-02, PNorm = 1543.5111, GNorm = 1.3443, lr_0 = 2.0370e-04
Loss = 5.9313e-02, PNorm = 1543.5204, GNorm = 0.1766, lr_0 = 2.0368e-04
Loss = 1.2542e-01, PNorm = 1543.5270, GNorm = 2.3406, lr_0 = 2.0366e-04
Loss = 1.4095e-01, PNorm = 1543.5314, GNorm = 0.6125, lr_0 = 2.0365e-04
Loss = 1.2610e-01, PNorm = 1543.5385, GNorm = 0.8512, lr_0 = 2.0363e-04
Loss = 1.0088e-01, PNorm = 1543.5534, GNorm = 1.0469, lr_0 = 2.0361e-04
Loss = 1.0147e-01, PNorm = 1543.5656, GNorm = 0.3176, lr_0 = 2.0359e-04
Loss = 9.6796e-02, PNorm = 1543.5824, GNorm = 0.7073, lr_0 = 2.0357e-04
Loss = 1.3321e-01, PNorm = 1543.5997, GNorm = 0.7591, lr_0 = 2.0355e-04
Loss = 9.5344e-02, PNorm = 1543.6129, GNorm = 0.8410, lr_0 = 2.0354e-04
Loss = 1.0553e-01, PNorm = 1543.6210, GNorm = 0.3900, lr_0 = 2.0352e-04
Loss = 1.1646e-01, PNorm = 1543.6274, GNorm = 1.4792, lr_0 = 2.0350e-04
Loss = 1.1963e-01, PNorm = 1543.6344, GNorm = 0.2367, lr_0 = 2.0348e-04
Loss = 1.3921e-01, PNorm = 1543.6424, GNorm = 2.3318, lr_0 = 2.0346e-04
Loss = 9.4939e-02, PNorm = 1543.6524, GNorm = 0.5917, lr_0 = 2.0344e-04
Loss = 1.0315e-01, PNorm = 1543.6611, GNorm = 0.3011, lr_0 = 2.0342e-04
Loss = 1.0461e-01, PNorm = 1543.6686, GNorm = 1.6698, lr_0 = 2.0341e-04
Loss = 1.2786e-01, PNorm = 1543.6751, GNorm = 0.8102, lr_0 = 2.0339e-04
Loss = 1.2304e-01, PNorm = 1543.6818, GNorm = 1.4161, lr_0 = 2.0337e-04
Loss = 1.1755e-01, PNorm = 1543.6888, GNorm = 0.4460, lr_0 = 2.0335e-04
Loss = 1.2067e-01, PNorm = 1543.6965, GNorm = 0.7818, lr_0 = 2.0333e-04
Loss = 1.7256e-01, PNorm = 1543.7052, GNorm = 1.2547, lr_0 = 2.0331e-04
Loss = 9.7670e-02, PNorm = 1543.7152, GNorm = 0.9271, lr_0 = 2.0330e-04
Loss = 1.2166e-01, PNorm = 1543.7261, GNorm = 1.1744, lr_0 = 2.0328e-04
Loss = 9.1793e-02, PNorm = 1543.7355, GNorm = 0.1503, lr_0 = 2.0326e-04
Loss = 7.0465e-02, PNorm = 1543.7456, GNorm = 0.5643, lr_0 = 2.0324e-04
Loss = 9.8545e-02, PNorm = 1543.7545, GNorm = 1.2336, lr_0 = 2.0322e-04
Loss = 1.1281e-01, PNorm = 1543.7602, GNorm = 0.6634, lr_0 = 2.0320e-04
Loss = 1.0951e-01, PNorm = 1543.7656, GNorm = 1.7419, lr_0 = 2.0319e-04
Loss = 9.7116e-02, PNorm = 1543.7765, GNorm = 0.6562, lr_0 = 2.0317e-04
Loss = 9.1165e-02, PNorm = 1543.7876, GNorm = 0.8059, lr_0 = 2.0315e-04
Loss = 1.3448e-01, PNorm = 1543.7946, GNorm = 0.6505, lr_0 = 2.0313e-04
Loss = 1.3578e-01, PNorm = 1543.8024, GNorm = 0.9622, lr_0 = 2.0311e-04
Loss = 9.4611e-02, PNorm = 1543.8128, GNorm = 1.4450, lr_0 = 2.0309e-04
Loss = 8.0748e-02, PNorm = 1543.8210, GNorm = 0.8251, lr_0 = 2.0307e-04
Loss = 8.4439e-02, PNorm = 1543.8277, GNorm = 0.2854, lr_0 = 2.0306e-04
Loss = 1.5033e-01, PNorm = 1543.8331, GNorm = 2.0045, lr_0 = 2.0304e-04
Loss = 1.3251e-01, PNorm = 1543.8413, GNorm = 1.0444, lr_0 = 2.0302e-04
Loss = 1.3589e-01, PNorm = 1543.8502, GNorm = 1.0962, lr_0 = 2.0300e-04
Loss = 9.9346e-02, PNorm = 1543.8601, GNorm = 0.4489, lr_0 = 2.0298e-04
Loss = 1.2501e-01, PNorm = 1543.8718, GNorm = 0.6911, lr_0 = 2.0296e-04
Loss = 8.0073e-02, PNorm = 1543.8841, GNorm = 0.1767, lr_0 = 2.0295e-04
Loss = 1.1392e-01, PNorm = 1543.8941, GNorm = 0.8096, lr_0 = 2.0293e-04
Loss = 1.4898e-01, PNorm = 1543.9057, GNorm = 0.4167, lr_0 = 2.0291e-04
Loss = 1.0615e-01, PNorm = 1543.9173, GNorm = 0.6876, lr_0 = 2.0289e-04
Loss = 1.2119e-01, PNorm = 1543.9284, GNorm = 0.3649, lr_0 = 2.0287e-04
Loss = 5.8334e-02, PNorm = 1543.9369, GNorm = 0.2005, lr_0 = 2.0285e-04
Loss = 1.1092e-01, PNorm = 1543.9469, GNorm = 1.0008, lr_0 = 2.0284e-04
Loss = 8.4694e-02, PNorm = 1543.9544, GNorm = 1.1517, lr_0 = 2.0282e-04
Loss = 1.2321e-01, PNorm = 1543.9613, GNorm = 0.6090, lr_0 = 2.0280e-04
Loss = 1.0046e-01, PNorm = 1543.9722, GNorm = 0.3163, lr_0 = 2.0278e-04
Loss = 8.9627e-02, PNorm = 1543.9829, GNorm = 0.5918, lr_0 = 2.0276e-04
Loss = 9.7842e-02, PNorm = 1543.9947, GNorm = 0.9435, lr_0 = 2.0274e-04
Loss = 9.2103e-02, PNorm = 1544.0031, GNorm = 0.8842, lr_0 = 2.0273e-04
Loss = 7.8406e-02, PNorm = 1544.0088, GNorm = 0.7040, lr_0 = 2.0271e-04
Loss = 9.3145e-02, PNorm = 1544.0136, GNorm = 1.0430, lr_0 = 2.0269e-04
Loss = 1.0390e-01, PNorm = 1544.0191, GNorm = 1.0440, lr_0 = 2.0267e-04
Loss = 1.6391e-01, PNorm = 1544.0262, GNorm = 0.6024, lr_0 = 2.0265e-04
Loss = 1.3008e-01, PNorm = 1544.0320, GNorm = 1.8463, lr_0 = 2.0263e-04
Loss = 1.0944e-01, PNorm = 1544.0386, GNorm = 0.3960, lr_0 = 2.0262e-04
Loss = 1.5041e-01, PNorm = 1544.0482, GNorm = 0.5379, lr_0 = 2.0260e-04
Loss = 1.3801e-01, PNorm = 1544.0564, GNorm = 0.3949, lr_0 = 2.0258e-04
Loss = 9.0230e-02, PNorm = 1544.0651, GNorm = 0.5266, lr_0 = 2.0256e-04
Loss = 1.8870e-01, PNorm = 1544.0733, GNorm = 2.2146, lr_0 = 2.0254e-04
Loss = 1.5380e-01, PNorm = 1544.0840, GNorm = 1.9680, lr_0 = 2.0252e-04
Loss = 9.8340e-02, PNorm = 1544.0938, GNorm = 0.6258, lr_0 = 2.0251e-04
Loss = 1.0528e-01, PNorm = 1544.1027, GNorm = 0.7400, lr_0 = 2.0249e-04
Loss = 1.1580e-01, PNorm = 1544.1092, GNorm = 0.9983, lr_0 = 2.0247e-04
Loss = 1.2958e-01, PNorm = 1544.1156, GNorm = 1.0596, lr_0 = 2.0245e-04
Loss = 1.3157e-01, PNorm = 1544.1222, GNorm = 0.8180, lr_0 = 2.0243e-04
Loss = 1.2092e-01, PNorm = 1544.1323, GNorm = 1.3268, lr_0 = 2.0241e-04
Loss = 1.3072e-01, PNorm = 1544.1402, GNorm = 0.7148, lr_0 = 2.0240e-04
Loss = 9.2880e-02, PNorm = 1544.1496, GNorm = 0.4215, lr_0 = 2.0238e-04
Loss = 9.5538e-02, PNorm = 1544.1592, GNorm = 0.7969, lr_0 = 2.0236e-04
Loss = 1.5518e-01, PNorm = 1544.1666, GNorm = 0.9825, lr_0 = 2.0234e-04
Loss = 1.2246e-01, PNorm = 1544.1739, GNorm = 0.4395, lr_0 = 2.0232e-04
Loss = 7.9758e-02, PNorm = 1544.1811, GNorm = 0.9961, lr_0 = 2.0230e-04
Loss = 1.0529e-01, PNorm = 1544.1887, GNorm = 0.9033, lr_0 = 2.0229e-04
Loss = 9.7608e-02, PNorm = 1544.1953, GNorm = 0.2824, lr_0 = 2.0227e-04
Loss = 1.0106e-01, PNorm = 1544.2027, GNorm = 1.7123, lr_0 = 2.0225e-04
Loss = 9.4919e-02, PNorm = 1544.2115, GNorm = 0.8713, lr_0 = 2.0223e-04
Loss = 7.3558e-02, PNorm = 1544.2208, GNorm = 0.9372, lr_0 = 2.0221e-04
Loss = 1.3808e-01, PNorm = 1544.2295, GNorm = 0.7888, lr_0 = 2.0219e-04
Loss = 1.2921e-01, PNorm = 1544.2386, GNorm = 0.6836, lr_0 = 2.0218e-04
Loss = 9.8121e-02, PNorm = 1544.2507, GNorm = 1.1080, lr_0 = 2.0216e-04
Loss = 8.7881e-02, PNorm = 1544.2618, GNorm = 0.4092, lr_0 = 2.0214e-04
Loss = 9.9893e-02, PNorm = 1544.2700, GNorm = 0.8738, lr_0 = 2.0212e-04
Loss = 8.4055e-02, PNorm = 1544.2784, GNorm = 0.8772, lr_0 = 2.0210e-04
Loss = 1.3093e-01, PNorm = 1544.2857, GNorm = 1.1985, lr_0 = 2.0208e-04
Loss = 1.1171e-01, PNorm = 1544.2946, GNorm = 1.5990, lr_0 = 2.0207e-04
Loss = 5.9749e-02, PNorm = 1544.3023, GNorm = 0.3260, lr_0 = 2.0205e-04
Loss = 9.1158e-02, PNorm = 1544.3088, GNorm = 0.1060, lr_0 = 2.0203e-04
Loss = 1.1467e-01, PNorm = 1544.3184, GNorm = 0.7400, lr_0 = 2.0201e-04
Loss = 9.2955e-02, PNorm = 1544.3291, GNorm = 1.6810, lr_0 = 2.0199e-04
Loss = 8.7106e-02, PNorm = 1544.3402, GNorm = 3.0419, lr_0 = 2.0197e-04
Loss = 1.1615e-01, PNorm = 1544.3509, GNorm = 0.9203, lr_0 = 2.0196e-04
Loss = 1.4838e-01, PNorm = 1544.3630, GNorm = 0.8584, lr_0 = 2.0194e-04
Loss = 1.1804e-01, PNorm = 1544.3720, GNorm = 1.4220, lr_0 = 2.0192e-04
Loss = 9.8589e-02, PNorm = 1544.3795, GNorm = 2.2782, lr_0 = 2.0190e-04
Loss = 1.1640e-01, PNorm = 1544.4074, GNorm = 0.6983, lr_0 = 2.0188e-04
Loss = 1.1534e-01, PNorm = 1544.4230, GNorm = 1.1587, lr_0 = 2.0186e-04
Loss = 6.5275e-02, PNorm = 1544.4350, GNorm = 0.6751, lr_0 = 2.0185e-04
Loss = 7.6973e-02, PNorm = 1544.4448, GNorm = 0.6003, lr_0 = 2.0183e-04
Loss = 1.2267e-01, PNorm = 1544.4546, GNorm = 0.5317, lr_0 = 2.0181e-04
Loss = 1.2650e-01, PNorm = 1544.4642, GNorm = 1.8571, lr_0 = 2.0179e-04
Loss = 1.1010e-01, PNorm = 1544.4750, GNorm = 0.2743, lr_0 = 2.0177e-04
Loss = 1.4635e-01, PNorm = 1544.4857, GNorm = 1.1532, lr_0 = 2.0175e-04
Loss = 1.0293e-01, PNorm = 1544.4975, GNorm = 1.3384, lr_0 = 2.0174e-04
Loss = 7.9440e-02, PNorm = 1544.5090, GNorm = 0.6420, lr_0 = 2.0172e-04
Loss = 1.3821e-01, PNorm = 1544.5204, GNorm = 0.1645, lr_0 = 2.0170e-04
Loss = 1.1828e-01, PNorm = 1544.5300, GNorm = 0.7946, lr_0 = 2.0168e-04
Loss = 1.8651e-01, PNorm = 1544.5381, GNorm = 1.8057, lr_0 = 2.0166e-04
Loss = 1.2070e-01, PNorm = 1544.5457, GNorm = 0.6608, lr_0 = 2.0165e-04
Loss = 1.1070e-01, PNorm = 1544.5533, GNorm = 0.4007, lr_0 = 2.0163e-04
Loss = 1.0564e-01, PNorm = 1544.5622, GNorm = 0.6249, lr_0 = 2.0161e-04
Loss = 1.2821e-01, PNorm = 1544.5718, GNorm = 1.3625, lr_0 = 2.0159e-04
Loss = 9.2901e-02, PNorm = 1544.5788, GNorm = 0.7059, lr_0 = 2.0157e-04
Loss = 7.4172e-02, PNorm = 1544.5858, GNorm = 1.1563, lr_0 = 2.0155e-04
Loss = 1.0054e-01, PNorm = 1544.5912, GNorm = 0.5700, lr_0 = 2.0154e-04
Loss = 1.4101e-01, PNorm = 1544.5980, GNorm = 0.9496, lr_0 = 2.0152e-04
Loss = 8.9076e-02, PNorm = 1544.6044, GNorm = 1.3618, lr_0 = 2.0150e-04
Validation cross_entropy = 0.229009
Validation accuracy = 0.958096
Validation top3 = 0.984049
Epoch 18
Loss = 6.4641e-02, PNorm = 1544.6102, GNorm = 0.1557, lr_0 = 2.0148e-04
Loss = 7.2629e-02, PNorm = 1544.6373, GNorm = 0.5230, lr_0 = 2.0146e-04
Loss = 1.3489e-01, PNorm = 1544.6812, GNorm = 0.9211, lr_0 = 2.0144e-04
Loss = 1.0164e-01, PNorm = 1544.7002, GNorm = 0.6419, lr_0 = 2.0143e-04
Loss = 9.2883e-02, PNorm = 1544.7088, GNorm = 0.6582, lr_0 = 2.0141e-04
Loss = 1.1590e-01, PNorm = 1544.7156, GNorm = 1.7182, lr_0 = 2.0139e-04
Loss = 7.9345e-02, PNorm = 1544.7228, GNorm = 1.1645, lr_0 = 2.0137e-04
Loss = 1.0602e-01, PNorm = 1544.7324, GNorm = 0.4685, lr_0 = 2.0135e-04
Loss = 1.4422e-01, PNorm = 1544.7413, GNorm = 0.4251, lr_0 = 2.0133e-04
Loss = 1.3648e-01, PNorm = 1544.7506, GNorm = 1.0962, lr_0 = 2.0132e-04
Loss = 1.1777e-01, PNorm = 1544.7573, GNorm = 0.7652, lr_0 = 2.0130e-04
Loss = 5.3275e-02, PNorm = 1544.7658, GNorm = 0.2603, lr_0 = 2.0128e-04
Loss = 1.1422e-01, PNorm = 1544.7732, GNorm = 1.6227, lr_0 = 2.0126e-04
Loss = 9.1349e-02, PNorm = 1544.7820, GNorm = 0.4272, lr_0 = 2.0124e-04
Loss = 1.5450e-01, PNorm = 1544.7892, GNorm = 0.5988, lr_0 = 2.0123e-04
Loss = 7.6526e-02, PNorm = 1544.7963, GNorm = 0.4635, lr_0 = 2.0121e-04
Loss = 1.0727e-01, PNorm = 1544.8032, GNorm = 0.3601, lr_0 = 2.0119e-04
Loss = 8.8130e-02, PNorm = 1544.8089, GNorm = 0.2706, lr_0 = 2.0117e-04
Loss = 1.1543e-01, PNorm = 1544.8150, GNorm = 0.7244, lr_0 = 2.0115e-04
Loss = 9.3715e-02, PNorm = 1544.8219, GNorm = 0.6296, lr_0 = 2.0113e-04
Loss = 8.6035e-02, PNorm = 1544.8301, GNorm = 0.4988, lr_0 = 2.0112e-04
Loss = 1.5512e-01, PNorm = 1544.8401, GNorm = 0.8259, lr_0 = 2.0110e-04
Loss = 7.3905e-02, PNorm = 1544.8495, GNorm = 0.3583, lr_0 = 2.0108e-04
Loss = 1.3448e-01, PNorm = 1544.8580, GNorm = 1.2885, lr_0 = 2.0106e-04
Loss = 1.2013e-01, PNorm = 1544.8656, GNorm = 0.9247, lr_0 = 2.0104e-04
Loss = 9.1262e-02, PNorm = 1544.8725, GNorm = 1.1089, lr_0 = 2.0103e-04
Loss = 7.3073e-02, PNorm = 1544.8807, GNorm = 0.6956, lr_0 = 2.0101e-04
Loss = 1.4529e-01, PNorm = 1544.8901, GNorm = 0.6313, lr_0 = 2.0099e-04
Loss = 1.2971e-01, PNorm = 1544.8980, GNorm = 0.9800, lr_0 = 2.0097e-04
Loss = 8.1874e-02, PNorm = 1544.9147, GNorm = 1.0085, lr_0 = 2.0095e-04
Loss = 9.9489e-02, PNorm = 1544.9259, GNorm = 0.3283, lr_0 = 2.0093e-04
Loss = 1.3681e-01, PNorm = 1544.9353, GNorm = 0.6891, lr_0 = 2.0092e-04
Loss = 9.1028e-02, PNorm = 1544.9453, GNorm = 0.8297, lr_0 = 2.0090e-04
